Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
BOOT,+ACI-Boot Barn Holdings, Inc.+ACI-,16.89,458117570.22,n/a,2014,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/boot
BAH,Booz Allen Hamilton Holding Corporation,37.66,5463061884.56,n/a,2010,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/bah
BXP,+ACI-Boston Properties, Inc.+ACI-,118.43,18278440012.3,n/a,1997,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/bxp
BYD,Boyd Gaming Corporation,31.04,3496716465.92,n/a,1993,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/byd
BDN,Brandywine Realty Trust,15.32,2733739360.44,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/bdn
BBRG,+ACI-Bravo Brio Restaurant Group, Inc.+ACI-,4,61180060,n/a,2010,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/bbrg
BPI,+ACI-Bridgepoint Education, Inc.+ACI-,6.69,181686926.34,n/a,2009,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/bpi
BEDU,Bright Scholar Education Holdings Limited,15.38,1803305000,n/a,2017,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/bedu
EAT,+ACI-Brinker International, Inc.+ACI-,34.07,1579047059.8,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/eat
BRX,Brixmor Property Group Inc.,14.68,4473055395.28,n/a,2013,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/brx
BAM,Brookfield Asset Management Inc,38.69,38297803919.35,n/a,n/a,Consumer Services,Building operators,https://www.nasdaq.com/symbol/bam
BIP,Brookfield Infrastructure Partners LP,41.29,11419695041,n/a,n/a,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/bip
BRT,BRT Apartments Corp.,11.74,165956686.96,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/brt
BKE,+ACI-Buckle, Inc. (The)+ACI-,20.65,1008053910.5,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/bke
BBW,+ACI-Build+AC0-A+AC0-Bear Workshop, Inc.+ACI-,8.45,125908819.4,n/a,2004,Consumer Services,Recreational Products/Toys,https://www.nasdaq.com/symbol/bbw
BLDR,+ACI-Builders FirstSource, Inc.+ACI-,19.88,2268711723.04,n/a,2005,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/bldr
BURL,+ACI-Burlington Stores, Inc.+ACI-,127.91,8663215366.72,n/a,2013,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/burl
CABO,+ACI-Cable One, Inc.+ACI-,677.2,3882647644.8,n/a,2015,Consumer Services,Television Services,https://www.nasdaq.com/symbol/cabo
CZR,Caesars Entertainment Corporation,11.25,7838273261.25,n/a,2012,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/czr
PRSS,CafePress Inc.,1.45,24573532.8,n/a,2012,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/prss
CALX,+ACI-Calix, Inc+ACI-,6.7,346446038.8,n/a,2010,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/calx
ABCD,+ACI-Cambium Learning Group, Inc.+ACI-,10.2,477963095.4,n/a,n/a,Consumer Services,Publishing,https://www.nasdaq.com/symbol/abcd
CPT,Camden Property Trust,81.09,7518723914.61,n/a,1993,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cpt
CNNE,+ACI-Cannae Holdings, Inc.+ACI-,18.55,0,n/a,2017,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/cnne
CPHC,Canterbury Park Holding Corporation,14.85,65495806.2,n/a,n/a,Consumer Services,Services+AC0-Misc. Amusement +ACY- Recreation,https://www.nasdaq.com/symbol/cphc
CPLA,Capella Education Company,86.6,1009101650.4,n/a,2006,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/cpla
BXMT,+ACI-Capital Trust, Inc.+ACI-,31.18,3373491726.2,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/bxmt
CMO,Capstead Mortgage Corporation,8.55,799844351.85,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cmo
CRCM,+ACI-Care.com, Inc.+ACI-,17.51,533730977.45,n/a,2014,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/crcm
CECO,Career Education Corporation,13.25,915810863.25,n/a,1998,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/ceco
CTRE,+ACI-CareTrust REIT, Inc.+ACI-,13.46,1024820198.92,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ctre
CCL,Carnival Corporation,64.41,46140246619.02,n/a,1987,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/ccl
CUK,Carnival Corporation,64.57,47859919239.66,n/a,n/a,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/cuk
CSV,+ACI-Carriage Services, Inc.+ACI-,27.44,444030677.44,n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/csv
TAST,+ACI-Carrols Restaurant Group, Inc.+ACI-,11.1,405581823.3,n/a,2006,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/tast
CTT           ,+ACI-CatchMark Timber Trust, Inc.+ACI-,12.27,602801652.03,n/a,2013,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ctt
CATO,Cato Corporation (The),14.09,352698752.41,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/cato
CBL,+ACI-CBL +ACY- Associates Properties, Inc.+ACI-,4.33,747547342.24,n/a,1993,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cbl
CDW,CDW Corporation,69.91,10655921501.93,n/a,2013,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/cdw
FUN,+ACI-Cedar Fair, L.P.+ACI-,63.95,3604478631.35,n/a,1987,Consumer Services,Services+AC0-Misc. Amusement +ACY- Recreation,https://www.nasdaq.com/symbol/fun
CDR,+ACI-Cedar Realty Trust, Inc.+ACI-,3.64,334513164.44,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cdr
CETV,Central European Media Enterprises Ltd.,4.1,594351666.1,n/a,1994,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/cetv
CNTY,+ACI-Century Casinos, Inc.+ACI-,7.49,219927132.32,n/a,n/a,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/cnty
GIB,+ACI-CGI Group, Inc.+ACI-,56.98,14560984812.22,n/a,n/a,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/gib
BURG,+ACI-Chanticleer Holdings, Inc.+ACI-,3.7109,11227858.6087,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/burg
CHTR,+ACI-Charter Communications, Inc.+ACI-,312.39,74282856039.99,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/chtr
CLDT,Chatham Lodging Trust (REIT),18.73,859100335.3,n/a,2010,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cldt
CHGG,+ACI-Chegg, Inc.+ACI-,21.32,2344406853.36,n/a,2013,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/chgg
CHMI,Cherry Hill Mortgage Investment Corporation,17.39,221226258.96,n/a,2013,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/chmi
CHSP,Chesapeake Lodging Trust,26.18,1580762039.78,n/a,2010,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/chsp
CSSE,+ACI-Chicken Soup for the Soul Entertainment, Inc.+ACI-,7.12,82621106.56,n/a,2017,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/csse
CHS,+ACI-Chico+ACYAIw-39+ADs-s FAS, Inc.+ACI-,8.93,1138293097.76,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/chs
PLCE,+ACI-Children+ACYAIw-39+ADs-s Place, Inc. (The)+ACI-,127.85,2202151685.75,n/a,1997,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/plce
CIM,Chimera Investment Corporation,17.44,3275396494.08,n/a,2007,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cim
CALI,China Auto Logistics Inc.,5.2,25170048.8,n/a,n/a,Consumer Services,Motor Vehicles,https://www.nasdaq.com/symbol/cali
DL,China Distance Education Holdings Limited,8.2,270302282.6,n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/dl
CIFS,China Internet Nationwide Financial Services Inc.,32.76,721478262.96,n/a,2017,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/cifs
HTHT,+ACI-China Lodging Group, Limited+ACI-,124.55,4434904285.55,35607421,2010,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/htht
COE,China Online Education Group,12,240666492,n/a,2016,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/coe
CMG,+ACI-Chipotle Mexican Grill, Inc.+ACI-,322.3,9001926665.6,n/a,2006,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/cmg
CHH,+ACI-Choice Hotels International, Inc.+ACI-,79.95,4550986494.6,n/a,n/a,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/chh
CBK,Christopher +ACY- Banks Corporation,1.01,38212343.03,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/cbk
CHSCL,CHS Inc,27.99,0,n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chscl
CHSCM,CHS Inc,26.9234,511544600,n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chscm
CHSCN,CHS Inc,27.9,468720000,n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chscn
CHSCO,CHS Inc,28.7,324860322.5,n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chsco
CHSCP,CHS Inc,29.58,213930191.64,n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chscp
CHDN,+ACI-Churchill Downs, Incorporated+ACI-,245.2,3307346852.8,n/a,n/a,Consumer Services,Services+AC0-Misc. Amusement +ACY- Recreation,https://www.nasdaq.com/symbol/chdn
CHUY,+ACI-Chuy+ACYAIw-39+ADs-s Holdings, Inc.+ACI-,24.85,421602863.5,n/a,2012,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/chuy
CMCT,CIM Commercial Trust Corporation,14.5,634881615.5,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cmct
CMCTP,CIM Commercial Trust Corporation,n/a,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cmctp
CIDM,Cinedigm Corp,1.36,47528994.4,n/a,n/a,Consumer Services,Consumer Electronics/Video Chains,https://www.nasdaq.com/symbol/cidm
CNK,Cinemark Holdings Inc,38.2,4449205722.8,n/a,2007,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/cnk
CTRN,+ACI-Citi Trends, Inc.+ACI-,29.46,404776511.28,n/a,2005,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/ctrn
CIO,+ACI-City Office REIT, Inc.+ACI-,11.2,408518342.4,n/a,2014,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cio
CVEO,Civeo Corporation,3.99,533276252.04,n/a,2014,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/cveo
CCO,+ACI-Clear Channel Outdoor Holdings, Inc.+ACI-,4.7,1710859793.4,n/a,2005,Consumer Services,Advertising,https://www.nasdaq.com/symbol/cco
CLPR,Clipper Realty Inc.,8.08,143927060.4,n/a,2017,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/clpr
CCOI,+ACI-Cogent Communications Holdings, Inc.+ACI-,41.65,1929580942.1,n/a,n/a,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/ccoi
COGT,+ACI-Cogint, Inc.+ACI-,3.25,234195386.75,n/a,n/a,Consumer Services,Advertising,https://www.nasdaq.com/symbol/cogt
COGTV,+ACI-Cogint, Inc.+ACI-,n/a,0,n/a,n/a,Consumer Services,Advertising,https://www.nasdaq.com/symbol/cogtv
CLNC,+ACI-Colony NorthStar Credit Real Estate, Inc.+ACI-,18.5,0,n/a,2018,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/clnc
CLNS,+ACI-Colony NorthStar, Inc.+ACI-,5.5,2972649383,n/a,2014,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/clns
CXP,+ACI-Columbia Property Trust, Inc.+ACI-,19.61,2351195406.97,n/a,2013,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cxp
CCZ,Comcast Corporation,56,0,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/ccz
CMCSA,Comcast Corporation,33.17,154058330923.89,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/cmcsa
MOC,Command Security Corporation,3.1,31332034.8,n/a,n/a,Consumer Services,Diversified Commercial Services,https://www.nasdaq.com/symbol/moc
CHCT,Community Healthcare Trust Incorporated,24.84,451586207.16,n/a,2015,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/chct
CBD,Companhia Brasileira de Distribuicao,19.3,5140631428,n/a,1997,Consumer Services,Food Chains,https://www.nasdaq.com/symbol/cbd
CDOR,+ACI-Condor Hospitality Trust, Inc.+ACI-,10.28,122685930.12,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cdor
CONN,+ACI-Conn+ACYAIw-39+ADs-s, Inc.+ACI-,30.9,969350952.9,n/a,2003,Consumer Services,Consumer Electronics/Video Chains,https://www.nasdaq.com/symbol/conn
TCS,Container Store (The),5.31,256626140.4,n/a,2013,Consumer Services,Home Furnishings,https://www.nasdaq.com/symbol/tcs
CXW,+ACI-CoreCivic, Inc.+ACI-,19.49,2303800754.54,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cxw
CORR,+ACI-CorEnergy Infrastructure Trust, Inc.+ACI-,36.94,440170760.2,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/corr
COR,CoreSite Realty Corporation,98.77,3382194839.03,n/a,2010,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cor
OFC,Corporate Office Properties Trust,25.15,2547280226.2,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ofc
COST,Costco Wholesale Corporation,180.84,79356257988.48,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/cost
CUZ,Cousins Properties Incorporated,8.31,3492295457.91,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cuz
CBRL,+ACI-Cracker Barrel Old Country Store, Inc.+ACI-,153.54,3685514432.94,n/a,1981,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/cbrl
CEQP,Crestwood Equity Partners LP,26.65,1898322113.35,n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/ceqp
CCI,Crown Castle International Corporation,109.66,45472955645.2,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cci
CSS,+ACI-CSS Industries, Inc.+ACI-,17.51,159686752.46,n/a,n/a,Consumer Services,Consumer: Greeting Cards,https://www.nasdaq.com/symbol/css
CUBE,CubeSmart,27.12,4943374966.56,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cube
CONE,CyrusOne Inc,49.98,4804365584.76,n/a,2013,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cone
CYS,+ACI-CYS Investments, Inc.+ACI-,6.47,1003032932.78,n/a,2009,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cys
DJCO,Daily Journal Corp. (S.C.),223.53,308638153.38,n/a,n/a,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/djco
DRI,+ACI-Darden Restaurants, Inc.+ACI-,84.25,10407724082.25,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/dri
DSKE,+ACI-Daseke, Inc.+ACI-,9.97,569978997.76,n/a,2015,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/dske
DSKEW,+ACI-Daseke, Inc.+ACI-,1.13,0,n/a,2015,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/dskew
PLAY,+ACI-Dave +ACY- Buster+ACYAIw-39+ADs-s Entertainment, Inc.+ACI-,41.66,1695326829.3,n/a,2014,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/play
DCT,DCT Industrial Trust Inc,54.9,5159020581.9,n/a,2006,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dct
DDR,DDR Corp.,6.95,2565587648.9,n/a,1993,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ddr
DFRG,+ACI-Del Frisco+ACYAIw-39+ADs-s Restaurant Group, Inc.+ACI-,14.4,305556105.6,n/a,2012,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/dfrg
TACO,+ACI-Del Taco Restaurants, Inc.+ACI-,10.41,400216707.69,n/a,2014,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/taco
TACOW,+ACI-Del Taco Restaurants, Inc.+ACI-,2.23,0,n/a,2014,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/tacow
DENN,Denny+ACYAIw-39+ADs-s Corporation,15.23,978853498.15,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/denn
DESP,+ACI-Despegar.com, Corp.+ACI-,32.45,2242197650,n/a,2017,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/desp
DEST,Destination Maternity Corporation,2.38,34770336.3,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/dest
DXLG,+ACI-Destination XL Group, Inc.+ACI-,2,97373026,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/dxlg
DGSE,+ACI-DGSE Companies, Inc.+ACI-,0.886,23855001.566,n/a,n/a,Consumer Services,Consumer Specialties,https://www.nasdaq.com/symbol/dgse
DRH,Diamondrock Hospitality Company,9.97,1999358396.44,n/a,2005,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/drh
DKS,Dick+ACYAIw-39+ADs-s Sporting Goods Inc,33.01,3545426836.3,n/a,2002,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/dks
DLR,+ACI-Digital Realty Trust, Inc.+ACI-,102.3,21047547467.1,n/a,2004,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dlr
DDS,+ACI-Dillard+ACYAIw-39+ADs-s, Inc.+ACI-,79.63,2237603000,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/dds
DDT,+ACI-Dillard+ACYAIw-39+ADs-s, Inc.+ACI-,25.48,0,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/ddt
DIN,+ACI-Dine Brands Global, Inc.+ACI-,65.53,1179403107.83,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/din
DISCA,+ACI-Discovery Communications, Inc.+ACI-,21.08,10587639914.64,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/disca
DISCB,+ACI-Discovery Communications, Inc.+ACI-,37.75,18960313414.5,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/discb
DISCK,+ACI-Discovery Communications, Inc.+ACI-,19.42,9753888384.36,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/disck
DISH,DISH Network Corporation,36.65,17096334038.5,n/a,1995,Consumer Services,Television Services,https://www.nasdaq.com/symbol/dish
SAUC,+ACI-Diversified Restaurant Holdings, Inc.+ACI-,1.39,37322078.24,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/sauc
DG,Dollar General Corporation,90.06,24457017545.82,n/a,2009,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/dg
DLTR,+ACI-Dollar Tree, Inc.+ACI-,91.95,21823045108.05,n/a,1995,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/dltr
DLPN,+ACI-Dolphin Entertainment, Inc.+ACI-,3.25,36400000,n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/dlpn
DLPNW,+ACI-Dolphin Entertainment, Inc.+ACI-,0.1754,0,n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/dlpnw
DFIN,+ACI-Donnelley Financial Solutions, Inc.+ACI-,16.9,571978843.8,n/a,2016,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/dfin
DEI,+ACI-Douglas Emmett, Inc.+ACI-,35.46,6012812629.44,n/a,2006,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dei
DDE,Dover Downs Gaming +ACY- Entertainment Inc,1.29,42935340.9,n/a,n/a,Consumer Services,Services+AC0-Misc. Amusement +ACY- Recreation,https://www.nasdaq.com/symbol/dde
DVD,+ACI-Dover Motorsports, Inc.+ACI-,2.1,77327321.4,n/a,1996,Consumer Services,Services+AC0-Misc. Amusement +ACY- Recreation,https://www.nasdaq.com/symbol/dvd
DS,Drive Shack Inc.,4.56,305415594.24,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ds
DCAR,+ACI-DropCar, Inc.+ACI-,2.07,813021.48,n/a,n/a,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/dcar
DSW,DSW Inc.,21.58,1726362925.56,n/a,2005,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/dsw
DRE,Duke Realty Corporation,25.27,9021150693.1,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dre
DLTH,Duluth Holdings Inc.,17.94,584547075.06,n/a,2015,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/dlth
DNKN,+ACI-Dunkin+ACYAIw-39+ADs- Brands Group, Inc.+ACI-,59.06,4858154408.88,n/a,2011,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/dnkn
DLNG,Dynagas LNG Partners LP,10.06,357029400,n/a,n/a,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/dlng
DX,+ACI-Dynex Capital, Inc.+ACI-,6.36,354814313.04,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dx
SSP,E.W. Scripps Company (The),11.89,969218617.27,n/a,n/a,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/ssp
DEA,+ACI-Easterly Government Properties, Inc.+ACI-,19.62,885074013.72,n/a,2015,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dea
EGP,+ACI-EastGroup Properties, Inc.+ACI-,79.79,2771813639.4,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/egp
EEI,+ACI-Ecology and Environment, Inc.+ACI-,11.2,48177964.8,n/a,1987,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/eei
